transaction_id,sender_id,receiver_id,amount,timestamp,is_fraud
tx_108645,acct_FR2,acct_FR3,6450.77,2025-01-16 08:09:00,1
tx_108646,acct_USER36,acct_AMAZON,323.17,2025-02-02 07:48:00,0
tx_108647,acct_1763,acct_MULE9,8834.36,2025-02-12 18:25:00,1
tx_108648,acct_L14,acct_L93,13939.49,2025-04-09 13:35:00,1
tx_108649,acct_PAYROLL4,acct_EMP463,2492.14,2025-03-05 20:47:00,0
tx_108650,acct_USER14,acct_AMAZON,377.66,2025-02-15 17:28:00,0
tx_108651,acct_FR5,acct_FR6,10248.1,2025-04-08 11:05:00,1
tx_108652,acct_L30,acct_L108,11514.31,2025-03-23 10:06:00,1
tx_108653,acct_L27,acct_L75,19501.22,2025-03-09 07:04:00,1
tx_108654,acct_4070,acct_4530,597.72,2025-01-17 15:26:00,0
tx_108655,acct_USER436,acct_AMAZON,94.09,2025-02-23 07:51:00,0
tx_108656,acct_PAYROLL4,acct_EMP447,2923.38,2025-02-19 19:01:00,0
tx_108657,acct_PAYROLL5,acct_EMP283,1980.86,2025-05-11 01:29:00,0
tx_108658,acct_PAYROLL3,acct_EMP465,2212.55,2025-03-27 01:03:00,0
tx_108659,acct_7149,acct_8925,539.92,2025-04-02 23:44:00,0
tx_108660,acct_L20,acct_L94,13796.29,2025-03-10 20:35:00,1
tx_108661,acct_PAYROLL5,acct_EMP409,2204.46,2025-04-02 06:42:00,0
tx_108662,acct_3653,acct_MULE12,4836.09,2025-01-08 23:32:00,1
tx_108663,acct_USER417,acct_AMAZON,168.07,2025-03-25 11:55:00,0
tx_108664,acct_1113,acct_MULE4,7407.22,2025-02-26 07:43:00,1
tx_108665,acct_FR2,acct_FR3,12237.27,2025-04-10 17:11:00,1
tx_108666,acct_3576,acct_5597,1285.74,2025-01-19 23:12:00,0
tx_108667,acct_PAYROLL4,acct_EMP483,2716.77,2025-04-12 10:25:00,0
tx_108668,acct_USER445,acct_AMAZON,183.2,2025-04-01 03:32:00,0
tx_108669,acct_1305,acct_MULE12,4561.15,2025-04-04 20:22:00,1
tx_108670,acct_PAYROLL1,acct_EMP197,1448.77,2025-03-06 16:56:00,0
tx_108671,acct_USER307,acct_AMAZON,183.63,2025-04-14 05:19:00,0
tx_108672,acct_5404,acct_504,958.84,2025-02-15 05:20:00,0
tx_108673,acct_3574,acct_MULE12,6963.35,2025-01-01 07:05:00,1
tx_108674,acct_PAYROLL1,acct_EMP305,1180.52,2025-04-16 00:58:00,0
tx_108675,acct_USER339,acct_AMAZON,83.24,2025-04-01 19:46:00,0
tx_108676,acct_USER490,acct_AMAZON,343.95,2025-01-23 02:28:00,0
tx_108677,acct_L34,acct_L53,7505.28,2025-05-10 13:58:00,1
tx_108678,acct_FR6,acct_FR7,3366.11,2025-02-22 08:10:00,1
tx_108679,acct_3707,acct_MULE12,2622.85,2025-04-19 06:03:00,1
tx_108680,acct_8905,acct_2937,1752.91,2025-03-14 19:20:00,0
tx_108681,acct_1239,acct_8769,1683.67,2025-02-11 15:09:00,0
tx_108682,acct_USER216,acct_AMAZON,194.07,2025-04-12 05:19:00,0
tx_108683,acct_PAYROLL1,acct_EMP252,2187.19,2025-05-10 19:06:00,0
tx_108684,acct_PAYROLL2,acct_EMP118,2992.75,2025-03-03 08:31:00,0
tx_108685,acct_USER32,acct_AMAZON,349.45,2025-02-26 07:49:00,0
tx_108686,acct_PAYROLL3,acct_EMP300,2927.54,2025-02-25 15:36:00,0
tx_108687,acct_FR1,acct_FR2,4086.1,2025-02-22 06:52:00,1
tx_108688,acct_3316,acct_MULE4,2928.91,2025-01-05 02:20:00,1
tx_108689,acct_L42,acct_L110,14407.46,2025-04-24 20:33:00,1
tx_108690,acct_PAYROLL1,acct_EMP408,2925.83,2025-01-23 13:31:00,0
tx_108691,acct_1274,acct_6112,1113.78,2025-03-23 07:21:00,0
tx_108692,acct_1823,acct_4200,136.65,2025-03-08 16:15:00,0
tx_108693,acct_2838,acct_MULE8,4625.88,2025-03-03 18:55:00,1
tx_108694,acct_FR6,acct_FR7,5486.95,2025-02-11 18:46:00,1
tx_108695,acct_L30,acct_L66,15384.97,2025-04-13 23:12:00,1
tx_108696,acct_FR3,acct_FR4,3657.72,2025-05-12 15:51:00,1
tx_108697,acct_PAYROLL1,acct_EMP314,1921.96,2025-03-01 20:09:00,0
tx_108698,acct_3773,acct_MULE3,8429.3,2025-01-05 22:00:00,1
tx_108699,acct_4002,acct_2466,182.64,2025-05-10 07:35:00,0
tx_108700,acct_1219,acct_1886,52.23,2025-02-10 03:21:00,0
tx_108701,acct_FR1,acct_FR2,3590.44,2025-02-22 07:35:00,1
tx_108702,acct_USER313,acct_AMAZON,205.25,2025-01-21 16:08:00,0
tx_108703,acct_FR3,acct_FR4,6137.19,2025-01-03 02:09:00,1
tx_108704,acct_USER181,acct_AMAZON,357.65,2025-04-12 23:49:00,0
tx_108705,acct_L35,acct_L104,10065.06,2025-03-05 23:20:00,1
tx_108706,acct_2388,acct_7352,172.13,2025-02-03 06:41:00,0
tx_108707,acct_PAYROLL1,acct_EMP149,1768.23,2025-02-06 05:05:00,0
tx_108708,acct_L50,acct_L112,7317.15,2025-03-02 15:35:00,1
tx_108709,acct_1071,acct_MULE4,8948.52,2025-05-10 17:33:00,1
tx_108710,acct_USER799,acct_AMAZON,71.99,2025-03-26 06:00:00,0
tx_108711,acct_8082,acct_7462,547.07,2025-01-16 04:10:00,0
tx_108712,acct_USER400,acct_AMAZON,438.48,2025-03-13 12:04:00,0
tx_108713,acct_L40,acct_L96,16016.91,2025-04-29 11:16:00,1
tx_108714,acct_L49,acct_L73,15877.94,2025-04-12 04:32:00,1
tx_108715,acct_FR6,acct_FR7,12551.75,2025-03-09 00:25:00,1
tx_108716,acct_7801,acct_4192,797.11,2025-01-11 16:04:00,0
tx_108717,acct_USER188,acct_AMAZON,192.58,2025-01-05 11:47:00,0
tx_108718,acct_PAYROLL1,acct_EMP109,953.29,2025-03-09 13:58:00,0
tx_108719,acct_PAYROLL4,acct_EMP113,1751.52,2025-02-11 19:57:00,0
tx_108720,acct_6047,acct_4490,1522.46,2025-04-11 18:33:00,0
tx_108721,acct_USER670,acct_AMAZON,263.67,2025-03-23 04:08:00,0
tx_108722,acct_PAYROLL3,acct_EMP209,2817.4,2025-03-08 01:32:00,0
tx_108723,acct_6322,acct_7087,1128.03,2025-04-09 18:05:00,0
tx_108724,acct_L19,acct_L74,12089.63,2025-05-05 05:19:00,1
tx_108725,acct_L19,acct_L51,8407.5,2025-01-25 14:24:00,1
tx_108726,acct_FR7,acct_FR1,10306.51,2025-01-06 06:27:00,1
tx_108727,acct_5207,acct_611,1041.85,2025-02-22 01:11:00,0
tx_108728,acct_2276,acct_MULE7,4417.57,2025-01-04 21:12:00,1
tx_108729,acct_7886,acct_7114,313.67,2025-01-21 04:57:00,0
tx_108730,acct_1737,acct_MULE13,6041.09,2025-03-23 03:56:00,1
tx_108731,acct_L38,acct_L87,6607.8,2025-01-01 07:50:00,1
tx_108732,acct_538,acct_464,319.41,2025-02-13 11:08:00,0
tx_108733,acct_2506,acct_MULE6,4981.25,2025-02-15 20:35:00,1
tx_108734,acct_PAYROLL4,acct_EMP415,1460.82,2025-02-06 12:42:00,0
tx_108735,acct_FR3,acct_FR4,4131.2,2025-01-19 00:43:00,1
tx_108736,acct_USER374,acct_AMAZON,454.33,2025-04-24 07:10:00,0
tx_108737,acct_USER288,acct_AMAZON,253.64,2025-04-18 17:19:00,0
tx_108738,acct_PAYROLL1,acct_EMP378,2646.03,2025-05-04 20:34:00,0
tx_108739,acct_3579,acct_MULE10,4602.06,2025-01-11 16:34:00,1
tx_108740,acct_PAYROLL4,acct_EMP5,2685.83,2025-03-31 15:05:00,0
tx_108741,acct_PAYROLL4,acct_EMP198,942.01,2025-01-31 05:59:00,0
tx_108742,acct_USER755,acct_AMAZON,179.06,2025-04-26 17:25:00,0
tx_108743,acct_3621,acct_MULE3,4692.53,2025-04-13 16:03:00,1
tx_108744,acct_L10,acct_L78,19705.91,2025-05-05 17:27:00,1
tx_108745,acct_USER346,acct_AMAZON,494.12,2025-02-12 18:34:00,0
tx_108746,acct_PAYROLL2,acct_EMP113,2895.94,2025-04-16 00:56:00,0
tx_108747,acct_2284,acct_MULE12,3183.45,2025-03-07 10:12:00,1
tx_108748,acct_L8,acct_L73,13416.03,2025-01-20 11:00:00,1
tx_108749,acct_PAYROLL2,acct_EMP105,2732.48,2025-01-10 12:36:00,0
tx_108750,acct_PAYROLL2,acct_EMP250,2679.59,2025-01-08 03:37:00,0
tx_108751,acct_PAYROLL2,acct_EMP202,2545.0,2025-03-20 11:50:00,0
tx_108752,acct_PAYROLL2,acct_EMP156,2244.19,2025-02-25 21:51:00,0
tx_108753,acct_595,acct_2168,864.32,2025-02-03 06:51:00,0
tx_108754,acct_PAYROLL4,acct_EMP133,1375.81,2025-05-12 03:34:00,0
tx_108755,acct_FR4,acct_FR5,12638.27,2025-03-01 17:52:00,1
tx_108756,acct_L49,acct_L80,17354.07,2025-03-17 05:45:00,1
tx_108757,acct_2192,acct_MULE3,5659.82,2025-05-07 23:18:00,1
tx_108758,acct_L1,acct_L80,11390.07,2025-02-09 02:13:00,1
tx_108759,acct_USER123,acct_AMAZON,333.26,2025-04-09 00:48:00,0
tx_108760,acct_USER560,acct_AMAZON,479.72,2025-04-30 04:04:00,0
tx_108761,acct_3870,acct_MULE6,7367.55,2025-05-03 04:24:00,1
tx_108762,acct_L28,acct_L72,14021.83,2025-04-09 03:10:00,1
tx_108763,acct_USER155,acct_AMAZON,461.51,2025-02-11 13:05:00,0
tx_108764,acct_3586,acct_MULE9,4216.51,2025-04-26 13:51:00,1
tx_108765,acct_950,acct_8381,854.1,2025-01-22 21:07:00,0
tx_108766,acct_USER461,acct_AMAZON,401.87,2025-02-04 22:13:00,0
tx_108767,acct_L13,acct_L99,13523.93,2025-04-03 00:38:00,1
tx_108768,acct_USER154,acct_AMAZON,368.84,2025-03-14 13:48:00,0
tx_108769,acct_FR7,acct_FR1,11064.32,2025-01-28 00:41:00,1
tx_108770,acct_L25,acct_L86,15695.64,2025-02-27 13:25:00,1
tx_108771,acct_USER596,acct_AMAZON,180.71,2025-05-01 00:05:00,0
tx_108772,acct_L14,acct_L79,10570.36,2025-05-18 17:59:00,1
tx_108773,acct_USER339,acct_AMAZON,104.89,2025-01-05 16:27:00,0
tx_108774,acct_8753,acct_781,998.68,2025-02-20 13:21:00,0
tx_108775,acct_1363,acct_MULE13,7668.73,2025-01-30 04:26:00,1
tx_108776,acct_3547,acct_6071,1536.65,2025-04-28 02:05:00,0
tx_108777,acct_4270,acct_3184,527.2,2025-05-06 14:24:00,0
tx_108778,acct_USER514,acct_AMAZON,79.57,2025-02-28 23:57:00,0
tx_108779,acct_5102,acct_8849,724.18,2025-01-16 08:28:00,0
tx_108780,acct_FR4,acct_FR5,6771.95,2025-04-08 01:15:00,1
tx_108781,acct_PAYROLL3,acct_EMP284,2026.91,2025-03-11 12:28:00,0
tx_108782,acct_3109,acct_MULE13,2928.43,2025-03-05 22:33:00,1
tx_108783,acct_PAYROLL4,acct_EMP327,2265.46,2025-04-27 22:02:00,0
tx_108784,acct_PAYROLL5,acct_EMP47,1787.5,2025-01-26 03:19:00,0
tx_108785,acct_PAYROLL2,acct_EMP32,2124.54,2025-01-15 03:50:00,0
tx_108786,acct_L7,acct_L100,18870.07,2025-01-30 14:16:00,1
tx_108787,acct_USER68,acct_AMAZON,324.08,2025-02-11 12:48:00,0
tx_108788,acct_2988,acct_MULE14,8566.03,2025-04-23 23:28:00,1
tx_108789,acct_5791,acct_6855,1865.46,2025-03-13 17:37:00,0
tx_108790,acct_USER123,acct_AMAZON,90.04,2025-03-28 03:01:00,0
tx_108791,acct_6475,acct_8074,131.55,2025-03-12 09:41:00,0
tx_108792,acct_USER562,acct_AMAZON,371.45,2025-03-06 05:13:00,0
tx_108793,acct_USER16,acct_AMAZON,489.37,2025-02-22 22:11:00,0
tx_108794,acct_USER436,acct_AMAZON,86.2,2025-02-20 02:25:00,0
tx_108795,acct_3475,acct_MULE14,6281.8,2025-03-15 12:54:00,1
tx_108796,acct_L42,acct_L89,16405.38,2025-04-28 18:39:00,1
tx_108797,acct_1017,acct_MULE3,4638.77,2025-02-07 15:35:00,1
tx_108798,acct_4387,acct_4769,1654.28,2025-01-20 11:04:00,0
tx_108799,acct_FR1,acct_FR2,13003.38,2025-03-10 06:51:00,1
tx_108800,acct_8222,acct_2449,124.03,2025-03-02 20:04:00,0
tx_108801,acct_PAYROLL1,acct_EMP199,1670.08,2025-02-16 07:44:00,0
tx_108802,acct_PAYROLL4,acct_EMP195,2607.36,2025-02-17 07:21:00,0
tx_108803,acct_6577,acct_4686,1812.05,2025-01-19 11:48:00,0
tx_108804,acct_L25,acct_L82,13688.55,2025-04-18 09:46:00,1
tx_108805,acct_6286,acct_7490,657.43,2025-04-11 03:51:00,0
tx_108806,acct_3791,acct_MULE13,4263.84,2025-01-30 04:30:00,1
tx_108807,acct_USER280,acct_AMAZON,137.85,2025-03-27 11:48:00,0
tx_108808,acct_USER152,acct_AMAZON,248.63,2025-03-24 08:42:00,0
tx_108809,acct_1730,acct_MULE4,6784.23,2025-02-25 01:24:00,1
tx_108810,acct_PAYROLL3,acct_EMP326,2339.08,2025-03-01 21:31:00,0
tx_108811,acct_2960,acct_MULE12,6230.57,2025-01-10 23:26:00,1
tx_108812,acct_3007,acct_3958,1074.18,2025-04-19 06:51:00,0
tx_108813,acct_2138,acct_MULE7,7116.54,2025-03-24 20:37:00,1
tx_108814,acct_8562,acct_5526,1470.83,2025-05-02 07:22:00,0
tx_108815,acct_PAYROLL5,acct_EMP487,1304.34,2025-05-09 02:05:00,0
tx_108816,acct_L48,acct_L51,12277.39,2025-03-21 06:03:00,1
tx_108817,acct_PAYROLL4,acct_EMP495,1885.34,2025-01-15 00:14:00,0
tx_108818,acct_2103,acct_2982,1880.95,2025-04-21 00:53:00,0
tx_108819,acct_L29,acct_L120,18435.63,2025-03-05 20:50:00,1
tx_108820,acct_2663,acct_MULE6,8615.64,2025-01-14 11:22:00,1
tx_108821,acct_PAYROLL2,acct_EMP192,2397.5,2025-03-25 18:18:00,0
tx_108822,acct_L3,acct_L61,11380.32,2025-03-28 04:37:00,1
tx_108823,acct_USER179,acct_AMAZON,63.55,2025-02-21 03:30:00,0
tx_108824,acct_7766,acct_3997,1592.65,2025-01-25 20:43:00,0
tx_108825,acct_3481,acct_MULE14,4365.46,2025-05-02 01:45:00,1
tx_108826,acct_3641,acct_MULE9,4010.05,2025-04-14 14:53:00,1
tx_108827,acct_PAYROLL2,acct_EMP135,1321.4,2025-05-13 11:10:00,0
tx_108828,acct_3198,acct_MULE10,4003.76,2025-05-02 02:56:00,1
tx_108829,acct_7434,acct_5362,1796.53,2025-05-14 01:46:00,0
tx_108830,acct_USER47,acct_AMAZON,260.74,2025-02-22 14:58:00,0
tx_108831,acct_FR6,acct_FR7,13390.86,2025-03-05 02:52:00,1
tx_108832,acct_PAYROLL5,acct_EMP384,644.33,2025-03-02 10:01:00,0
tx_108833,acct_USER768,acct_AMAZON,418.78,2025-03-02 19:22:00,0
tx_108834,acct_3232,acct_MULE14,3055.52,2025-03-24 14:47:00,1
tx_108835,acct_5068,acct_1499,789.42,2025-02-11 22:19:00,0
tx_108836,acct_7411,acct_2023,863.67,2025-04-02 17:42:00,0
tx_108837,acct_USER409,acct_AMAZON,427.91,2025-05-14 20:07:00,0
tx_108838,acct_1600,acct_MULE1,8068.1,2025-02-25 17:07:00,1
tx_108839,acct_PAYROLL5,acct_EMP478,2786.23,2025-04-26 07:31:00,0
tx_108840,acct_3994,acct_MULE14,3188.9,2025-03-30 01:56:00,1
tx_108841,acct_7980,acct_4530,767.83,2025-02-04 03:14:00,0
tx_108842,acct_2155,acct_2032,1263.46,2025-02-04 20:49:00,0
tx_108843,acct_PAYROLL5,acct_EMP60,2386.34,2025-03-08 09:27:00,0
tx_108844,acct_USER408,acct_AMAZON,73.53,2025-01-27 02:59:00,0
tx_108845,acct_USER67,acct_AMAZON,482.71,2025-03-08 13:28:00,0
tx_108846,acct_FR3,acct_FR4,8737.43,2025-01-06 01:14:00,1
tx_108847,acct_1749,acct_MULE8,5722.16,2025-03-22 02:28:00,1
tx_108848,acct_PAYROLL4,acct_EMP324,2753.45,2025-04-22 02:53:00,0
tx_108849,acct_L7,acct_L89,5117.99,2025-04-28 16:21:00,1
tx_108850,acct_USER371,acct_AMAZON,138.84,2025-03-30 22:56:00,0
tx_108851,acct_1807,acct_8722,588.14,2025-04-24 22:04:00,0
tx_108852,acct_L23,acct_L110,11815.18,2025-01-18 11:52:00,1
tx_108853,acct_5289,acct_4951,1514.28,2025-04-19 04:16:00,0
tx_108854,acct_1746,acct_MULE4,7706.88,2025-05-15 01:30:00,1
tx_108855,acct_L24,acct_L86,11228.43,2025-02-18 08:45:00,1
tx_108856,acct_2156,acct_7090,768.27,2025-01-09 22:36:00,0
tx_108857,acct_3875,acct_MULE6,2156.92,2025-03-02 12:59:00,1
tx_108858,acct_3956,acct_MULE7,7015.13,2025-01-17 20:05:00,1
tx_108859,acct_4090,acct_4070,48.04,2025-03-16 13:14:00,0
tx_108860,acct_L2,acct_L105,11303.83,2025-01-01 16:58:00,1
tx_108861,acct_USER597,acct_AMAZON,495.92,2025-05-04 08:23:00,0
tx_108862,acct_L45,acct_L63,8298.86,2025-05-03 02:08:00,1
tx_108863,acct_USER618,acct_AMAZON,206.63,2025-05-02 06:51:00,0
tx_108864,acct_USER236,acct_AMAZON,96.81,2025-04-16 18:22:00,0
tx_108865,acct_L23,acct_L100,6166.59,2025-02-06 18:56:00,1
tx_108866,acct_4082,acct_3317,259.42,2025-03-26 11:58:00,0
tx_108867,acct_FR5,acct_FR6,14588.58,2025-03-06 02:51:00,1
tx_108868,acct_FR6,acct_FR7,14068.93,2025-04-04 11:26:00,1
tx_108869,acct_2389,acct_MULE12,6692.22,2025-04-13 06:07:00,1
tx_108870,acct_6324,acct_2458,179.06,2025-01-19 17:15:00,0
tx_108871,acct_USER124,acct_AMAZON,224.28,2025-04-09 09:52:00,0
tx_108872,acct_PAYROLL4,acct_EMP241,2095.8,2025-04-27 13:37:00,0
tx_108873,acct_1178,acct_MULE12,8446.99,2025-02-04 17:25:00,1
tx_108874,acct_4106,acct_3504,1055.54,2025-04-20 08:08:00,0
tx_108875,acct_PAYROLL1,acct_EMP60,2114.27,2025-01-12 03:12:00,0
tx_108876,acct_5086,acct_895,1959.88,2025-04-15 07:08:00,0
tx_108877,acct_FR2,acct_FR3,5185.18,2025-02-05 22:51:00,1
tx_108878,acct_USER612,acct_AMAZON,284.61,2025-02-21 02:15:00,0
tx_108879,acct_USER630,acct_AMAZON,410.78,2025-03-10 10:53:00,0
tx_108880,acct_1700,acct_MULE10,2020.75,2025-03-07 18:44:00,1
tx_108881,acct_7044,acct_4633,1433.49,2025-02-10 13:32:00,0
tx_108882,acct_1011,acct_3856,1311.18,2025-01-02 00:02:00,0
tx_108883,acct_1350,acct_427,628.28,2025-05-03 12:44:00,0
tx_108884,acct_PAYROLL5,acct_EMP56,1217.3,2025-01-21 08:07:00,0
tx_108885,acct_USER797,acct_AMAZON,436.15,2025-03-16 05:43:00,0
tx_108886,acct_USER719,acct_AMAZON,407.57,2025-05-13 05:26:00,0
tx_108887,acct_1449,acct_243,922.71,2025-03-17 06:45:00,0
tx_108888,acct_273,acct_3210,609.19,2025-01-27 21:03:00,0
tx_108889,acct_PAYROLL1,acct_EMP342,2692.6,2025-01-16 06:28:00,0
tx_108890,acct_8403,acct_6557,1528.75,2025-03-09 13:09:00,0
tx_108891,acct_USER78,acct_AMAZON,240.69,2025-04-19 20:55:00,0
tx_108892,acct_USER149,acct_AMAZON,180.17,2025-03-01 21:29:00,0
tx_108893,acct_1882,acct_MULE1,2924.52,2025-04-28 06:51:00,1
tx_108894,acct_6933,acct_2561,1273.67,2025-01-27 19:09:00,0
tx_108895,acct_FR1,acct_FR2,9027.89,2025-03-27 03:51:00,1
tx_108896,acct_166,acct_5872,539.51,2025-03-14 20:11:00,0
tx_108897,acct_FR6,acct_FR7,11554.22,2025-03-30 19:29:00,1
tx_108898,acct_1832,acct_MULE9,8253.91,2025-05-07 00:41:00,1
tx_108899,acct_USER472,acct_AMAZON,467.88,2025-04-16 22:32:00,0
tx_108900,acct_2896,acct_6448,1219.98,2025-04-07 04:00:00,0
tx_108901,acct_FR5,acct_FR6,9498.7,2025-03-16 03:22:00,1
tx_108902,acct_L13,acct_L110,7525.62,2025-04-06 11:17:00,1
tx_108903,acct_USER536,acct_AMAZON,275.3,2025-03-22 19:50:00,0
tx_108904,acct_FR5,acct_FR6,14230.13,2025-01-30 12:32:00,1
tx_108905,acct_1161,acct_MULE8,2515.85,2025-03-22 05:42:00,1
tx_108906,acct_1817,acct_MULE4,4257.86,2025-04-02 21:49:00,1
tx_108907,acct_PAYROLL5,acct_EMP159,2253.42,2025-03-21 21:27:00,0
tx_108908,acct_FR3,acct_FR4,3284.4,2025-03-20 20:42:00,1
tx_108909,acct_PAYROLL4,acct_EMP341,2644.76,2025-02-09 00:52:00,0
tx_108910,acct_USER124,acct_AMAZON,177.75,2025-02-10 15:22:00,0
tx_108911,acct_L20,acct_L94,15431.56,2025-03-31 02:30:00,1
tx_108912,acct_USER569,acct_AMAZON,352.54,2025-04-16 04:10:00,0
tx_108913,acct_USER496,acct_AMAZON,251.89,2025-02-11 04:42:00,0
tx_108914,acct_L7,acct_L64,14418.52,2025-04-15 09:46:00,1
tx_108915,acct_1773,acct_MULE4,7549.6,2025-02-28 20:49:00,1
tx_108916,acct_USER417,acct_AMAZON,367.15,2025-03-10 22:43:00,0
tx_108917,acct_USER62,acct_AMAZON,248.0,2025-02-19 23:17:00,0
tx_108918,acct_8711,acct_1333,1110.58,2025-04-28 21:31:00,0
tx_108919,acct_3073,acct_MULE1,7349.43,2025-04-05 02:55:00,1
tx_108920,acct_6378,acct_853,336.94,2025-04-02 01:50:00,0
tx_108921,acct_8435,acct_5848,1275.22,2025-03-25 12:46:00,0
tx_108922,acct_USER785,acct_AMAZON,131.97,2025-05-11 07:00:00,0
tx_108923,acct_615,acct_454,845.71,2025-03-15 17:00:00,0
tx_108924,acct_L17,acct_L120,16843.36,2025-05-19 17:57:00,1
tx_108925,acct_PAYROLL5,acct_EMP196,1454.77,2025-02-17 17:01:00,0
tx_108926,acct_FR3,acct_FR4,5186.45,2025-02-13 08:15:00,1
tx_108927,acct_L31,acct_L93,18927.18,2025-01-26 04:37:00,1
tx_108928,acct_L44,acct_L74,15861.71,2025-02-24 13:06:00,1
tx_108929,acct_6229,acct_5729,1967.79,2025-05-12 21:56:00,0
tx_108930,acct_1837,acct_MULE14,7917.61,2025-02-22 11:07:00,1
tx_108931,acct_3063,acct_MULE2,8579.83,2025-04-13 16:21:00,1
tx_108932,acct_FR1,acct_FR2,14387.0,2025-02-10 11:09:00,1
tx_108933,acct_3000,acct_MULE9,7640.68,2025-01-06 10:08:00,1
tx_108934,acct_USER84,acct_AMAZON,100.12,2025-04-18 07:04:00,0
tx_108935,acct_6489,acct_1257,786.59,2025-02-20 23:28:00,0
tx_108936,acct_277,acct_7651,1149.19,2025-01-13 18:30:00,0
tx_108937,acct_USER475,acct_AMAZON,454.13,2025-02-20 23:48:00,0
tx_108938,acct_USER285,acct_AMAZON,495.73,2025-03-11 12:52:00,0
tx_108939,acct_USER748,acct_AMAZON,267.38,2025-03-08 23:30:00,0
tx_108940,acct_PAYROLL5,acct_EMP137,1226.8,2025-04-27 13:38:00,0
tx_108941,acct_2265,acct_7728,1159.31,2025-03-02 01:57:00,0
tx_108942,acct_PAYROLL2,acct_EMP146,2094.31,2025-01-07 14:16:00,0
tx_108943,acct_FR3,acct_FR4,13380.51,2025-04-10 12:44:00,1
tx_108944,acct_L1,acct_L83,18920.08,2025-02-26 00:06:00,1
tx_108945,acct_2863,acct_1929,552.91,2025-01-29 10:39:00,0
tx_108946,acct_2152,acct_816,1625.7,2025-04-25 15:55:00,0
tx_108947,acct_6849,acct_3625,1543.21,2025-04-14 18:16:00,0
tx_108948,acct_L49,acct_L117,11575.3,2025-03-15 14:35:00,1
tx_108949,acct_1567,acct_MULE10,3082.24,2025-03-20 02:56:00,1
tx_108950,acct_USER466,acct_AMAZON,112.56,2025-03-20 04:13:00,0
tx_108951,acct_USER35,acct_AMAZON,142.3,2025-01-14 06:54:00,0
tx_108952,acct_USER173,acct_AMAZON,295.99,2025-03-08 09:22:00,0
tx_108953,acct_2756,acct_MULE14,2045.89,2025-04-03 11:04:00,1
tx_108954,acct_L8,acct_L70,16055.86,2025-03-29 18:16:00,1
tx_108955,acct_FR3,acct_FR4,14431.25,2025-05-08 21:50:00,1
tx_108956,acct_1772,acct_MULE1,7693.16,2025-04-22 18:46:00,1
tx_108957,acct_7437,acct_61,1073.5,2025-05-10 12:35:00,0
tx_108958,acct_PAYROLL1,acct_EMP24,526.52,2025-03-13 09:02:00,0
tx_108959,acct_4938,acct_8084,1580.16,2025-03-03 13:56:00,0
tx_108960,acct_USER512,acct_AMAZON,50.11,2025-02-26 06:33:00,0
tx_108961,acct_PAYROLL3,acct_EMP19,2451.65,2025-02-15 06:31:00,0
tx_108962,acct_3049,acct_MULE14,6160.33,2025-03-22 11:24:00,1
tx_108963,acct_FR7,acct_FR1,6967.95,2025-04-10 08:02:00,1
tx_108964,acct_PAYROLL2,acct_EMP161,801.31,2025-03-28 05:00:00,0
tx_108965,acct_6205,acct_3127,453.32,2025-01-11 19:19:00,0
tx_108966,acct_USER179,acct_AMAZON,165.81,2025-04-23 07:41:00,0
tx_108967,acct_USER203,acct_AMAZON,279.57,2025-04-06 23:44:00,0
tx_108968,acct_PAYROLL2,acct_EMP36,2014.12,2025-02-01 04:49:00,0
tx_108969,acct_1685,acct_8032,941.28,2025-01-13 02:45:00,0
tx_108970,acct_USER771,acct_AMAZON,186.48,2025-03-11 02:17:00,0
tx_108971,acct_FR7,acct_FR1,10869.16,2025-03-19 15:44:00,1
tx_108972,acct_USER389,acct_AMAZON,330.25,2025-03-08 23:57:00,0
tx_108973,acct_PAYROLL5,acct_EMP286,1290.82,2025-03-09 21:24:00,0
tx_108974,acct_PAYROLL3,acct_EMP339,1485.39,2025-01-24 03:54:00,0
tx_108975,acct_PAYROLL4,acct_EMP320,733.21,2025-01-28 02:39:00,0
tx_108976,acct_USER509,acct_AMAZON,400.92,2025-03-17 09:23:00,0
tx_108977,acct_8103,acct_4887,274.74,2025-01-18 20:18:00,0
tx_108978,acct_3002,acct_6792,1894.28,2025-03-02 06:18:00,0
tx_108979,acct_PAYROLL4,acct_EMP335,2543.46,2025-04-25 03:13:00,0
tx_108980,acct_PAYROLL4,acct_EMP407,529.86,2025-04-06 16:34:00,0
tx_108981,acct_6188,acct_8636,1550.27,2025-01-17 20:21:00,0
tx_108982,acct_USER573,acct_AMAZON,89.55,2025-03-13 14:30:00,0
tx_108983,acct_PAYROLL5,acct_EMP60,2020.96,2025-02-28 22:38:00,0
tx_108984,acct_8403,acct_5653,186.46,2025-02-01 15:22:00,0
tx_108985,acct_6415,acct_8411,1459.24,2025-04-26 15:42:00,0
tx_108986,acct_1883,acct_MULE3,5619.07,2025-02-17 08:43:00,1
tx_108987,acct_2022,acct_7032,745.49,2025-01-02 04:09:00,0
tx_108988,acct_5352,acct_347,1061.59,2025-03-23 13:40:00,0
tx_108989,acct_USER577,acct_AMAZON,287.93,2025-04-13 20:36:00,0
tx_108990,acct_USER774,acct_AMAZON,100.51,2025-03-12 04:33:00,0
tx_108991,acct_PAYROLL3,acct_EMP298,1146.44,2025-01-12 01:28:00,0
